"strata","strata.n","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
1,1,0.0516195585781382,0.0516215940949021,1.6,28,29,31,1.20575720108045e-05,0.00134421023490649,0.00147293032258065,0.00153789517241379
2,1,0.0592669005897143,0.0592695775430037,1.6,24,25,27,1.65460170370746e-08,0.0014631647349371,0.00169114222222222,0.0017839584
2,2,NA,NA,NA,3,4,4,NA,NA,0,0
3,1,0.01005785551872,0.01005785551872,0.1,3,4,5,0,0,0.000283168,0.00035396
3,2,0.00444382077046154,0.00444382077046154,0.1,11,12,13,-1.07934409662858e-20,NA,0.000136138461538462,5.89933333333333e-05
3,3,0.114584236150154,0.114584236150154,1.5,12,13,13,-2.20807203985477e-18,NA,0.00326732307692308,0.00326732307692308
