DateTime,Value [FLOW] Flow (cfs),Value [TSS] Total Suspended Solids (mg/L),Value [TP] Total Phosphorus (mg-P/L),Value [SRP] Soluble Reactive Phosphorus (mg-P/L),Value [NO23] Nitrite + Nitrate (mg-N/L),Value [TKN] Total Kjeldahl Nitrogen (mg-N/L),Value [CL] Chloride (mg/L),Value [SO4] Sulfate (mg/L),Value [SI] Total Silica (mg-Si/L),Value [COND] Conductivity (umho)
01/10/1975 00:00,28958,499,0.87,0.105,7.6,,,,,961
01/10/1975 18:00,26029,579,1.05,0.095,8,,,,,965
01/11/1975 00:00,29693,656,1.29,0.08,7.6,,,,,956
01/11/1975 06:00,30100,670,1.12,0.085,8.4,,,,,957
01/11/1975 18:00,30236,632,1.08,0.1,8.4,,,,,910
01/12/1975 00:00,24890,305,1.04,0.07,8.2,,,,,907
01/12/1975 06:00,28232,671,1.04,0.075,8,,,,,935
01/12/1975 12:00,27250,252,0.91,0.08,8,,,,,843
01/12/1975 18:00,25903,372,0.9,0.09,8,,,,,823
01/13/1975 00:00,17880,408,0.68,0.32,,,,,,832
01/13/1975 06:00,22913,267,0.99,0.085,8.5,,,,,849
01/13/1975 18:00,19733,571,0.82,0.085,7.7,,,,,847
01/14/1975 18:00,14390,241,0.65,0.107,8.5,,20,,,843
01/15/1975 18:00,10715,227,0.572,0.096,8.5,,18,,,856
01/16/1975 18:00,8934,157,0.503,0.1,8.5,,18,,,855
01/17/1975 18:00,5406,90,0.382,0.032,8.5,,20,,,855
01/18/1975 18:00,5406,77,0.33,0.051,8,,19,,,870
01/19/1975 18:00,4609,64,0.322,0.103,7.7,,19,,,872
01/20/1975 18:00,3760,50,0.278,0.101,7.7,,24,,,887
01/21/1975 18:00,2753,,0.26,0.165,8.1,,29,,,891
01/22/1975 18:00,2377,,0.22,0.127,8,,35,,,914
01/23/1975 18:00,1928,,0.2,0.135,7.75,,35,,,914
01/24/1975 18:00,1878,,0.2,0.16,7.6,,35,,,932
01/25/1975 18:00,1953,,0.19,0.16,7.5,,37,,,948
01/26/1975 18:00,2133,,0.19,0.182,7.4,,46,,,946
01/27/1975 18:00,2348,,0.19,0.17,7.4,,43,,,949
01/28/1975 18:00,2873,17,0.25,0.187,6.9,,36,,,967
01/29/1975 18:00,7563,81,0.31,0.125,6.2,,35,,,960
01/30/1975 18:00,15160,160,0.48,0.123,5.52,,36,,,965
01/31/1975 18:00,18045,473,0.8,0.171,5.38,,29,,,974
02/01/1975 18:00,15940,444,0.8,0.13,5.62,,21,,,973
02/02/1975 18:00,12148,362,0.72,0.105,5.87,,18,,,960
02/03/1975 18:00,9382,208,0.67,0.13,6.3,,17,,,956
02/05/1975 18:00,5731,144,0.45,0.135,6.65,,33,,,941
02/06/1975 18:00,4812,126,0.43,0.12,6.3,,35,,,946
02/07/1975 18:00,3995,136,0.44,0.095,6.55,,36,,,945
02/08/1975 18:00,3124,70,0.378,0.125,6.5,,38,,,935
02/09/1975 18:00,2903,58,0.33,0.12,5.95,,36,,,929
02/10/1975 18:00,2813,50,0.31,0.115,6.2,,40.5,,,915
02/11/1975 18:00,1709,39,0.16,0.1,4.6,,39,,,917
02/12/1975 18:00,1928,33,0.2,0.14,6.4,,46,,,919
02/13/1975 18:00,2080,36,0.19,0.14,6.4,,50,,,917
02/14/1975 18:00,1828,33,0.2,0.15,6.3,,54,,,922
02/15/1975 18:00,1709,29,0.2,0.12,6,,58,,,931
02/16/1975 18:00,1150,28,0.2,0.15,6.3,,58,,,941
02/17/1975 18:00,1709,22,0.19,0.15,6,,62,,,945
02/21/1975 18:00,11678,143,0.377,0.15,7,,24,,,961
02/22/1975 18:00,8934,83,0.396,0.166,7.32,,22.5,,,969
02/23/1975 18:00,24704,253,0.406,0.03,7.74,,35.5,,,967
02/24/1975 18:00,42987,657,0.911,0.104,8.56,,36.5,,,998
02/25/1975 18:00,47192,714,1.12,0.104,7.94,,52,,,994
02/26/1975 09:00,46105,703,1.11,0.09,7.28,,52,,,963
02/27/1975 18:00,36265,208,0.886,0.1,5.76,,18,,,1022
02/28/1975 18:00,25456,440,0.727,0.115,5.6,,18.9,,,1024
03/01/1975 18:00,18660,341,0.603,0.09,5.16,,19.9,,,1078
03/02/1975 18:00,15004,265,,,4.8,,21.2,,,1194
03/03/1975 18:00,10850,135,0.418,0.151,4.76,,20.8,,,940
03/04/1975 18:00,7440,119,0.34,0.106,2.32,,26.5,,,951
03/06/1975 18:00,4090,39.4,0.255,0.09,2.49,,20,,,963
03/07/1975 18:00,4444,50.8,0.227,0.084,2.62,,25,,,900
03/08/1975 18:00,8889,53.6,0.231,0.114,2.83,,23.7,,,723
03/09/1975 18:00,9609,47.9,0.224,0.096,3,,28.9,,,651
03/10/1975 18:00,8194,149,0.25,0.09,5.56,,28,,,571
03/11/1975 18:00,5952,28.2,0.3,0.155,6.78,,35,,,562
03/12/1975 18:00,5915,58.7,0.25,0.12,6.79,,32,,,557
03/13/1975 18:00,5878,61.6,0.22,0.107,6.7,,36,,,536
03/14/1975 18:00,6955,20.8,0.23,0.106,6.82,,37,,,520
03/15/1975 18:00,5694,44.4,0.21,0.107,6.7,,21,,,541
03/16/1975 18:00,4845,32.4,0.21,0.115,6.9,,38,,,539
03/17/1975 18:00,4914,21.2,0.2,0.115,7.3,,43,,,541
03/20/1975 18:00,9655,51.6,0.17,0.07,3.7,,23,,,557
03/21/1975 18:00,9023,80.9,0.26,0.103,6.82,,40,,,566
03/22/1975 18:00,8023,74.5,0.34,0.113,7.3,,40,,,564
03/23/1975 18:00,6065,66.6,0.3,0.116,7.2,,38,,,570
03/24/1975 18:00,6406,90.8,0.335,0.11,7.12,,29.5,,,577
03/26/1975 18:00,4576,57.9,,0.115,6.5,,48,,,580
03/27/1975 18:00,4477,61.3,,0.1,6.8,,47,,,574
03/28/1975 18:00,4379,49.3,,0.11,6.3,,45,,,579
03/29/1975 18:00,4509,46.3,,0.115,6.2,,47,,,581
03/30/1975 18:00,10580,65.2,,0.155,6.3,,58,,,585
03/31/1975 18:00,15056,146,,0.17,5.4,,45,,,594
04/01/1975 15:00,12007,240,0.563,0.14,9.9,,97,,,604
04/01/1975 21:00,10580,216,0.527,0.11,9.5,,96,,,609
04/02/1975 03:00,9473,190,0.443,0.115,9.5,,100,,,634
04/02/1975 09:00,8279,173,0.457,0.105,9.4,,100,,,666
04/02/1975 21:00,6523,241,0.485,0.11,9.3,,98,,,664
04/03/1975 03:00,7480,200,0.485,0.1,9.3,,99,,,670
04/03/1975 09:00,7688,188,0.457,0.095,9.1,,100,,,710
04/03/1975 15:00,6677,177,0.422,0.11,9.5,,99,,,725
04/03/1975 21:00,6484,173,0.359,0.12,9.6,,100,,,725
04/04/1975 03:00,5621,152,0.408,0.12,9.6,,101,,,735
04/04/1975 09:00,5842,151,0.401,0.11,9.2,,100,,,754
04/04/1975 15:00,6216,129,0.345,0.1,9.2,,101,,,757
04/04/1975 21:00,6254,110,0.302,0.095,9.3,,101,,,783
04/05/1975 03:00,5915,106,0.295,0.105,9.2,,102,,,768
04/05/1975 09:00,5842,97.9,0.246,0.1,9,,102,,,761
04/05/1975 15:00,5805,86.3,0.246,0.06,8.4,,102,,,756
04/05/1975 21:00,5694,88.5,0.21,0.085,8.3,,102,,,771
04/06/1975 03:00,5513,80.2,0.127,0.1,8.2,,102,,,758
04/06/1975 09:00,5441,73.9,0.211,0.1,7.7,,102,,,729
04/06/1975 15:00,5263,74.3,0.239,0.11,7.5,,55,,,710
04/06/1975 21:00,5053,80.4,0.225,0.11,7.5,,52,,,678
04/07/1975 03:00,4812,71.7,0.211,0.08,7.4,,63,,,680
04/07/1975 09:00,4711,72.6,0.211,0.085,7.4,,62,,,751
04/07/1975 15:00,4609,75.3,0.218,0.085,7.2,,60,,,716
04/07/1975 21:00,4444,74.7,0.225,0.105,7.3,,63,,,716
04/08/1975 03:00,4379,73.5,0.211,0.11,7.3,,64,,,710
04/08/1975 09:00,4346,67.8,0.2,0.1,7.2,,67,,,692
04/08/1975 10:30,4346,63.3,0.41,0.1,6.48,,58,,,701
04/08/1975 16:30,4249,67.9,0.24,0.09,6.35,,61,,,706
04/08/1975 22:30,4090,76,0.23,0.09,6.25,,62,,,704
04/09/1975 04:30,3963,64.7,0.23,0.08,6.2,,60,,,704
04/09/1975 10:30,3900,63.7,0.22,0.08,6.26,,60,,,708
04/09/1975 16:30,3352,69.8,0.22,0.09,6,,58,,,686
04/09/1975 22:30,3586,63.3,0.22,0.08,5.92,,60,,,703
04/10/1975 04:30,3586,57.9,0.21,0.09,5.9,,58,,,725
04/10/1975 10:30,3219,53.7,0.2,0.08,6,,64,,,684
04/10/1975 16:30,3319,50,0.2,0.08,5.8,,58,,,651
04/10/1975 22:30,3093,58.3,0.2,0.08,5.92,,58,,,655
04/11/1975 04:30,3061,54.2,0.2,0.08,5.98,,58,,,660
04/11/1975 10:30,2966,45.7,0.19,0.08,5.9,,58,,,671
04/11/1975 16:30,2843,49.5,0.19,0.08,5.8,,56,,,703
04/11/1975 22:30,2320,54.3,0.19,0.08,5.7,,56,,,723
04/12/1975 04:30,2546,47.5,0.18,0.08,5.85,,56,,,721
04/12/1975 10:30,2546,49.5,0.18,0.08,5.78,,56,,,712
04/12/1975 16:30,2320,52.9,0.19,0.07,5.68,,57,,,668
04/12/1975 22:30,2518,61.6,0.2,0.07,5.75,,59,,,713
04/13/1975 04:30,2293,55.5,0.18,0.07,5.65,,59,,,786
04/13/1975 10:30,2293,53.2,0.18,0.08,5.55,,60,,,683
04/13/1975 16:30,2240,50.6,0.18,0.07,5.6,,60,,,547
04/13/1975 22:30,2213,56.3,0.19,0.06,5.65,,61,,,503
04/14/1975 04:30,2003,58.1,0.19,0.08,5.62,,62,,,492
04/14/1975 10:30,2080,49.4,0.19,,5.45,,61,,,499
04/14/1975 16:30,1853,56.4,0.2,,5.48,,62,,,505
04/14/1975 22:30,1803,50.9,0.19,,5.45,,64,,,513
04/15/1975 04:30,1953,42.2,0.18,0.1,5.48,,62,,,524
04/15/1975 15:00,1903,32.8,0.165,0.06,5.5,,63,,,533
04/16/1975 15:00,1853,32.9,0.16,0.05,5.3,,62,,,588
04/17/1975 15:00,1460,35.4,0.155,0.045,5,,62,,,610
04/18/1975 15:00,1803,67.6,0.2,0.025,4.9,,61,,,606
04/19/1975 15:00,2966,112,0.27,0.09,6.6,,64,,,620
04/20/1975 15:00,4216,70.2,0.205,0.035,5,,66,,,616
04/21/1975 15:00,5805,63.5,0.205,0.025,4.9,,66,,,581
04/22/1975 00:00,5584,77.9,0.24,0.07,6.4,,85,,,583
04/22/1975 12:00,5621,63.5,0.19,0.07,6.1,,69,,,593
04/22/1975 18:00,5805,79.1,0.22,0.07,6.4,,66,,,436
04/23/1975 00:00,6141,78.9,0.24,0.08,5.9,,95,,,398
04/23/1975 06:00,5584,72.9,0.22,0.07,6.4,,68,,,367
04/23/1975 12:00,5694,81.5,0.23,0.08,6.3,,69,,,333
04/23/1975 18:00,5990,75.8,0.23,0.075,6.2,,94,,,348
04/24/1975 00:00,8023,112,0.26,0.08,5.9,,77,,,376
04/24/1975 06:00,6216,74.9,0.24,0.08,5.6,,96,,,401
04/24/1975 12:00,6291,92.5,0.49,0.12,4.4,,92,,,433
04/24/1975 18:00,6756,86.6,0.25,0.08,5.6,,87,,,460
04/25/1975 00:00,14492,210,0.39,0.08,7.2,,68,,,483
04/25/1975 06:00,10184,124,0.26,0.075,6.1,,77,,,492
04/25/1975 12:00,12526,194,0.36,0.075,7.1,,69,,,507
04/25/1975 18:00,14040,188,0.36,0.07,7.2,,,,,518
04/26/1975 00:00,12336,262,0.45,0.075,7.4,,65,,,529
04/26/1975 06:00,14594,237,0.41,0.09,7,,73,,,555
04/26/1975 12:00,14190,296,0.5,0.095,7.2,,70,,,570
04/26/1975 18:00,13547,278,0.49,0.08,7.4,,70,,,581
04/27/1975 00:00,8538,171,0.35,0.08,8.1,,49,,,595
04/27/1975 06:00,11398,252,0.43,0.07,7.4,,66,,,606
04/27/1975 12:00,10228,218,0.42,0.1,7.4,,63,,,611
04/27/1975 18:00,9336,192,0.37,0.09,7.4,,63,,,615
04/28/1975 00:00,8408,123,0.29,0.09,8.7,,73,,,614
04/28/1975 06:00,7563,152,0.34,0.08,8.2,,73,,,621
04/28/1975 12:00,6995,144,0.32,0.08,8.4,,43,,,631
04/28/1975 18:00,6955,124,0.29,0.09,8.6,,70,,,639
04/29/1975 06:00,9564,119,0.29,0.08,8.8,,74,,,645
04/29/1975 11:00,10228,114,,0.092,8.5,,,,,653
04/30/1975 11:00,12574,161,,0.123,8.2,,31,,,660
05/01/1975 11:00,11214,153,,0.098,7.4,,33,,,672
05/02/1975 11:00,10536,157,,0.105,8.2,,32,,,659
05/03/1975 11:00,7155,120,,0.11,8.6,,33,,,609
05/04/1975 11:00,6178,90.6,,0.09,8,,34,,,625
05/05/1975 11:00,5018,83.1,,0.095,7.2,,33,,,590
05/06/1975 05:00,4216,88.1,,0.087,7,,34,,,609
05/06/1975 15:30,9156,109,0.295,0.118,8.02,,32.5,,,599
05/07/1975 15:30,12478,101,0.473,0.126,10.7,,30,,,596
05/08/1975 15:30,8279,214,0.398,0.11,11.9,,27,,,633
05/09/1975 15:30,6835,189,0.341,0.092,10.8,,26,,,685
05/10/1975 15:30,5990,187,0.312,0.078,9.54,,25,,,671
05/11/1975 15:30,5805,159,0.302,0.091,8.05,,25,,,627
05/12/1975 15:30,5263,140,0.293,0.065,7.4,,26.5,,,517
05/15/1975 11:00,2320,146,,0.036,4.46,,40,,,605
05/16/1975 11:00,1733,99.6,,0.066,4.62,,41,,,634
05/17/1975 11:00,1756,115,,0.083,4.1,,39,,,634
05/18/1975 11:00,1663,106,,0.051,3.68,,39,,,597
05/19/1975 11:00,1547,88.8,,0.037,3.32,,39,,,623
05/20/1975 11:00,1416,85.6,,0.055,3.1,,40,,,607
05/20/1975 11:30,1968.93,72.4,0.265,0.098,3.54,,45,,,607
05/20/1975 17:30,1733,79,0.291,0.095,3.53,,45,,,614
05/20/1975 23:30,2213,74.8,0.298,0.093,3.27,,46,,,607
05/21/1975 05:30,4026,110,0.318,0.065,3.47,,47,,,501
05/21/1975 11:30,7771,96.1,0.59,0.105,3.33,,49,,,534
05/21/1975 17:30,10448,125,0.397,0.115,3.09,,50,,,550
05/21/1975 23:30,10895,131,0.4,0.085,2.74,,51,,,573
05/22/1975 05:30,10228,138,0.391,0.1,3.34,,52,,,524
05/22/1975 11:30,9744,111,0.497,0.115,3.68,,56,,,547
05/22/1975 17:30,10008,195,0.457,0.115,3.98,,53,,,562
05/22/1975 23:30,11819,260,0.572,0.1,4.92,,44,,,582
05/23/1975 05:30,15628,412,0.735,0.112,6.46,,41,,,537
05/23/1975 11:30,18772,522,0.894,0.095,8.41,,38,,,541
05/23/1975 17:30,20419,575,0.947,0.047,8.63,,36,,,526
05/23/1975 23:30,21658,671,1.04,0.102,8.33,,33,,,515
05/24/1975 05:30,22071,664,0.968,0.12,8.11,,33,,,519
05/24/1975 11:30,21422,822,1.18,0.11,7.29,,34,,,514
05/24/1975 17:30,19619,700,1.03,0.085,7.82,,36,,,478
05/24/1975 23:30,17388,699,1.04,0.105,8.45,,37,,,471
05/25/1975 05:30,15160,469,0.734,0.028,8.62,,37,,,474
05/25/1975 11:30,13498,398,0.705,0.11,9.05,,38,,,484
05/25/1975 17:30,12101,370,0.64,0.107,9.34,,40,,,493
05/25/1975 23:30,10272,366,0.89,0.095,9.23,,42,,,499
05/26/1975 05:30,6484,271,0.476,0.115,9.27,,42,,,536
05/26/1975 11:30,6216,299,0.49,0.055,9.59,,41,,,561
05/26/1975 17:30,6368,299,0.507,0.105,9.49,,40,,,567
05/26/1975 23:30,6254,266,0.58,0.105,9.51,,39,,,570
05/27/1975 05:30,6291,302,0.635,0.093,9.73,,42,,,570
05/27/1975 11:15,6368,264,0.521,0.148,10.2,,61,,,566
05/27/1975 17:15,5952,265,0.523,0.142,10.3,,,,,568
05/27/1975 23:15,5842,235,0.508,0.15,10.1,,,,,606
05/28/1975 05:15,5477,226,0.491,0.15,9.3,,45,,,604
05/28/1975 11:15,5157,279,0.633,0.19,8.87,,61,,,587
05/28/1975 17:15,4845,254,0.481,0.145,9.05,,47,,,492
05/28/1975 23:15,4249,199,0.431,0.14,9.18,,61,,,460
05/29/1975 05:15,4090,196,0.442,0.145,9.55,,47,,,426
05/29/1975 11:15,3865,166,0.405,0.14,9.3,,66,,,424
05/29/1975 17:15,3451,146,0.374,0.145,9.3,,,,,431
05/29/1975 23:15,3252,141,,0.145,9.3,,,,,432
05/30/1975 05:15,4026,156,0.392,0.145,9.3,,53,,,423
05/30/1975 11:15,2753,155,0.393,0.14,9.15,,68,,,419
05/30/1975 17:15,2723,146,0.364,0.131,9.05,,,,,431
05/30/1975 23:15,2377,112,0.332,0.137,9,,69,,,463
05/31/1975 05:15,2187,237,0.353,0.14,8.9,,,,,473
05/31/1975 11:15,2267,137,0.377,0.138,8.75,,,,,480
05/31/1975 17:15,2213,105,0.315,0.13,8.6,,55,,,487
05/31/1975 23:15,2053,103,0.311,0.121,8.5,,,,,509
06/01/1975 05:15,2053,133,0.349,0.122,8.45,,,,,465
06/01/1975 11:15,2080,113,0.33,0.12,8.3,,,,,455
06/01/1975 17:15,2106,109,0.319,0.115,8.2,,,,,454
06/01/1975 23:15,2320,111,0.325,0.117,7.85,,,,,452
06/02/1975 05:15,1271,135,0.358,0.12,7.57,,,,,461
06/02/1975 11:15,2575,133,0.344,0.115,7.3,,63,,,487
06/02/1975 14:50,2903,213,0.422,0.15,,,39.5,,,489
06/02/1975 20:50,3518,150,0.331,0.14,,,38.5,,,502
06/03/1975 02:50,3963,164,0.363,0.148,,,37.5,,,514
06/03/1975 08:50,4153,170,0.359,0.13,,,37,,,496
06/03/1975 14:50,4281,162,0.349,0.13,,,36.5,,,474
06/03/1975 20:50,4216,182,0.368,0.131,,,36,,,463
06/04/1975 02:50,4677,197,0.398,0.139,,,36,,,421
06/04/1975 08:50,5334,187,0.383,0.14,,,38,,,403
06/04/1975 14:50,5952,167,0.363,0.145,,,38,,,412
06/04/1975 20:50,7440,179,0.369,0.142,,,38,,,437
06/05/1975 02:50,8626,187,0.397,0.14,,,38,,,449
06/05/1975 08:50,10228,168,0.37,0.13,,,38.5,,,465
06/05/1975 14:50,11260,215,0.386,0.12,,,38,,,476
06/05/1975 20:50,12766,260,0.414,0.11,,,37,,,482
06/06/1975 02:50,13302,298,0.461,0.1,,,36,,,485
06/06/1975 08:50,13155,317,0.477,0.1,9.7,,36,,,516
06/06/1975 20:50,12383,324,0.483,0.105,10.3,,37,,,518
06/07/1975 02:50,11537,298,0.466,0.117,9.8,,38,,,615
06/07/1975 08:50,11076,243,0.427,0.114,9.8,,39,,,508
06/07/1975 14:50,10272,243,0.39,0.107,9.67,,37,,,492
06/07/1975 20:50,8845,281,0.418,0.104,9.67,,35,,,506
06/08/1975 02:50,7981,264,0.428,0.1,9.48,,32.5,,,509
06/08/1975 08:50,7318,259,0.414,0.105,9.48,,32,,,523
06/08/1975 14:50,6756,222,0.363,0.1,9.67,,31.5,,,534
06/08/1975 20:50,5990,209,0.354,0.105,9.75,,32,,,541
06/09/1975 02:50,5621,189,0.361,0.103,9.85,,43,,,537
06/09/1975 08:50,4879,194,0.36,0.104,9.68,,34.5,,,537
06/09/1975 11:00,5088,364,0.52,0.102,10.3,,28,,,533
06/09/1975 17:00,4509,260,0.52,0.119,8.5,,30,,,530
06/09/1975 23:00,4281,184,0.354,0.11,8.5,,31,,,546
06/10/1975 05:00,4121,198,0.35,0.144,8.35,,31.5,,,552
06/10/1975 11:00,3726,165,0.35,0.111,9.7,,32,,,554
06/10/1975 17:00,3187,183,0.341,0.102,9.6,,33,,,567
06/10/1975 23:00,3093,173,0.332,0.09,9.6,,33.5,,,574
06/11/1975 05:00,3352,235,0.354,0.104,9.6,,33,,,522
06/11/1975 11:00,3093,177,0.327,0.096,9.5,,33,,,512
06/11/1975 17:00,2903,179,0.345,0.101,9.47,,33.5,,,478
06/11/1975 23:00,2903,165,0.332,0.09,9.17,,34,,,475
06/12/1975 05:00,2998,238,0.381,0.084,9,,34,,,467
06/12/1975 11:00,3156,167,0.332,0.102,8.8,,34.5,,,471
06/12/1975 17:00,4153,169,0.332,0.105,8.8,,35,,,476
06/12/1975 23:00,4879,173,0.327,0.092,8.65,,35.5,,,478
06/13/1975 05:00,2348,188,0.345,0.099,8.67,,35.5,,,457
06/13/1975 11:00,5842,177,0.354,0.098,8.65,,36,,,489
06/13/1975 17:00,6065,177,0.354,0.103,8.6,,38.5,,,576
06/13/1975 23:00,5584,163,0.332,0.092,8.2,,38,,,499
06/14/1975 05:00,5621,164,0.35,0.09,8,,38,,,514
06/14/1975 11:00,5621,157,0.323,0.093,6.88,,37.5,,,537
06/14/1975 17:00,5441,176,0.345,0.1,6.6,,38.5,,,546
06/14/1975 23:00,5088,159,0.327,0.105,6.25,,38.5,,,588
06/15/1975 05:00,4812,170,0.368,0.102,6.1,,37.5,,,592
06/15/1975 11:00,4983,180,0.372,0.108,5.95,,36.5,,,614
06/15/1975 17:00,6523,180,0.359,0.111,6,,36.5,,,590
06/15/1975 23:00,10895,210,0.381,0.108,6.3,,36.5,,,624
06/16/1975 05:00,21068,266,0.453,0.126,6.75,,40.5,,,679
06/16/1975 11:30,23035,844,1.45,0.135,9.53,,35,,,636
06/17/1975 11:30,20596,1099,1.28,0.115,8.43,,24.1,,,543
06/18/1975 11:30,14441,788,0.895,0.11,8.98,,23.5,,,607
06/19/1975 11:30,6523,381,0.59,0.1,9.37,,25.8,,,570
06/20/1975 11:30,5805,278,0.51,0.095,9.32,,27,,,551
06/21/1975 11:30,4184,321,0.372,0.1,8.98,,28.1,,,553
06/22/1975 11:30,3385,229,0.51,0.095,9.32,,28.9,,,565
06/23/1975 05:30,3319,140,0.284,0.09,8.84,,30.5,,,578
06/24/1975 10:15,2633,159,0.362,0.118,8.57,,20.4,,,568
06/25/1975 10:15,5298,192,0.357,0.143,8.37,,20.5,,,562
06/26/1975 10:15,7074,190,0.348,0.137,7.95,,20.6,,,557
06/27/1975 10:15,8934,218,0.39,0.142,6.46,,20.9,,,562
06/28/1975 10:15,7521,338,0.505,0.155,5.55,,20.2,,,552
06/29/1975 10:15,5018,309,0.47,0.155,5.31,,20.7,,,548
06/30/1975 10:15,3352,319,0.47,0.115,4.78,,20.1,,,522
07/01/1975 04:15,2546,243,0.461,0.12,4.73,,20.2,,,518
07/01/1975 13:15,2267,247,0.372,0.138,5,,32,,,522
07/02/1975 13:15,1733,202,0.352,0.145,4.88,,31,,,534
07/03/1975 13:15,1150,146,0.312,0.148,4.9,,31,,,533
07/04/1975 13:15,2160,159,0.328,0.152,5.01,,30.5,,,519
07/05/1975 13:15,4153,194,0.348,0.15,5.21,,37,,,526
07/06/1975 13:15,3156,162,0.316,0.14,5.03,,33,,,516
07/07/1975 13:15,3029,153,0.328,0.14,4.53,,34,,,524
07/08/1975 07:15,2813,230,0.28,,4.92,,12,,,571
07/08/1975 14:00,2633,274,0.505,,,,30,,,589
07/09/1975 14:00,1878,289,0.52,,,,27,,,589
07/10/1975 14:00,1733,231,0.364,,,,30,,,601
07/11/1975 14:00,1230,243,0.376,,,,28,,,612
07/12/1975 14:00,881,243,0.372,,,,31,,,609
07/13/1975 14:00,1108,213,0.348,,,,32,,,601
07/14/1975 14:00,1044,217,0.348,,,,33,,,610
07/15/1975 08:00,586,183,0.328,,,,,,,615
07/15/1975 15:00,734,178,0.308,0.11,4.11,,38.3,,,618
07/16/1975 03:00,717,131,0.272,0.075,4.08,,43,,,626
07/16/1975 15:00,717,151,0.28,0.1,4.28,,44,,,632
07/17/1975 03:00,668,127,0.268,0.1,4.25,,43.5,,,648
07/17/1975 15:00,619,124,0.3,0.11,3.85,,43,,,645
07/18/1975 03:00,572,104,0.252,0.087,3.46,,46,,,647
07/18/1975 15:00,806,162,0.308,0.085,3.25,,44,,,664
07/19/1975 03:00,980,162,0.288,0.075,2.85,,42.8,,,680
07/19/1975 15:00,5990,425,0.645,0.07,2.3,,37.6,,,572
07/20/1975 03:00,5406,259,0.372,0.065,2.5,,37.9,,,544
07/20/1975 15:00,6995,253,0.36,0.1,2.68,,42,,,572
07/21/1975 03:00,5088,239,0.36,0.11,2.82,,47,,,575
07/21/1975 15:00,4216,239,0.372,0.045,2.57,,52,,,588
07/22/1975 03:00,3319,232,0.38,0.04,2.51,,48,,,592
07/22/1975 09:00,2813,308,0.53,0.04,2.27,,,,,583
07/22/1975 14:45,2348,216,0.51,0.107,0.76,,30,,,555
07/23/1975 14:45,1291,228,0.34,0.071,2.68,,30,,,516
07/24/1975 14:45,1108,277,0.515,0.065,2.84,,32,,,487
07/25/1975 14:45,844,212,0.34,0.075,2.64,,35,,,473
07/26/1975 14:45,734,208,0.36,0.035,2.52,,38,,,483
07/27/1975 14:45,586,193,0.392,0.075,2.24,,42,,,503
07/28/1975 14:45,487,183,0.328,0.055,2.02,,43,,,523
07/29/1975 08:45,409,136,0.24,0.01,1.9,,,,,524
07/29/1975 14:45,385,139,0.276,0.127,2.18,,26.5,,,555
07/30/1975 14:45,305,113,0.256,0.124,1.86,,28,,,585
07/31/1975 14:45,274,83.6,0.224,0.105,1.77,,29,,,494
08/01/1975 14:45,274,66.7,0.204,0.091,1.62,,32,,,486
08/02/1975 14:45,233,83.8,0.184,0.08,1.52,,32,,,522
08/03/1975 14:45,397,68.8,0.224,0.084,1.48,,34,,,584
08/04/1975 14:45,2106,99.1,0.25,0.06,1.56,,34.5,,,602
08/05/1975 08:45,1373,97.1,0.228,0.115,1.73,,,,,611
08/05/1975 15:00,1311,81.7,0.304,0.137,2.48,,45,,,624
08/06/1975 15:00,1780,119,0.291,0.106,1.8,,52,,,625
08/07/1975 15:00,1460,137,0.302,0.083,1.53,,50,,,630
08/08/1975 15:00,1023,141,0.283,0.082,1.49,,52,,,557
08/09/1975 15:00,717,118,0.28,0.061,1.36,,53,,,586
08/10/1975 15:00,543,101,0.259,0.058,1.13,,53,,,590
08/11/1975 15:00,515,90.5,0.306,0.054,0.86,,56,,,565
08/12/1975 09:00,421,76.2,0.236,0.099,0.85,,58,,,577
09/02/1975 10:15,3586,190,,0.132,1.94,,35,,,601
09/03/1975 10:15,2320,193,,0.142,2.15,,20,,,621
09/04/1975 10:15,2160,161,,0.136,2.19,,19.5,,,618
09/05/1975 10:15,2160,177,,0.129,2.1,,16,,,618
09/06/1975 11:00,5731,,0.36,0.167,1.95,,,,,621
09/06/1975 17:00,6995,,0.49,0.132,1.96,,,,,619
09/06/1975 23:00,7563,,0.49,0.148,2.23,,,,,622
09/07/1975 05:00,8279,,0.51,0.136,2.21,,,,,611
09/07/1975 11:00,8279,,0.45,0.16,2.18,,,,,613
09/07/1975 17:00,8023,,0.47,0.143,2.07,,,,,612
09/07/1975 23:00,7034,,0.47,0.157,2.04,,,,,616
09/08/1975 05:00,6484,,0.45,0.154,2.06,,,,,618
09/08/1975 11:00,5878,,0.51,0.156,2.03,,,,,628
09/08/1975 17:00,5406,,0.58,0.16,1.94,,,,,634
09/08/1975 23:00,4643,,0.49,0.186,1.91,,,,,642
09/09/1975 05:00,4184,,0.36,0.182,1.62,,,,,657
09/09/1975 11:00,3656,,0.36,0.178,1.88,,,,,654
09/09/1975 17:00,3385,,0.36,0.188,1.94,,,,,664
09/09/1975 23:00,3029,,0.35,0.172,1.91,,,,,664
09/10/1975 05:00,2693,,0.38,0.192,1.84,,,,,767
09/10/1975 11:00,2405,,0.42,0.16,1.84,,,,,669
09/10/1975 17:00,2320,,0.49,0.179,1.82,,,,,686
09/10/1975 23:00,2080,,0.43,0.162,1.83,,,,,694
