"Date","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
"2000-10-01","67.599872054784","67.599872054784","67.59987","0","1","1","1e+99","NaN","1.075472064","1.075472064"
"2000-10-02","52.4038279508352","52.4038279508352","52.40383","0","1","1","1e+99","NaN","0.8351473824","0.8351473824"
"2000-10-03","45.270892600234","45.270892600234","45.27089","0","1","1","1e+99","NaN","0.6772245888","0.6772245888"
"2000-10-04","37.256608362111","37.256608362111","37.25661","0","1","1","1e+99","NaN","0.5990702208","0.5990702208"
"2000-10-05","143.858338706926","143.858338706926","143.85834","0","1","1","1e+99","NaN","1.780206424","1.780206424"
"2000-10-06","1379.4499071571","1379.4499071571","1379.44991","0","1","1","1e+99","NaN","9.22721805866667","9.22721805866667"
"2000-10-07","1019.23868350246","1019.23868350246","1019.23868","0","1","1","1e+99","NaN","7.507633184","7.507633184"
"2000-10-08","329.512198777897","329.512198777897","329.5122","0","1","1","1e+99","NaN","3.472772352","3.472772352"
"2000-10-09","211.645761142247","211.645761142247","211.64576","0","1","1","1e+99","NaN","2.3528995456","2.3528995456"
"2000-10-10","131.428011591475","131.428011591475","131.42801","0","1","1","1e+99","NaN","1.593669504","1.593669504"
"2000-10-11","89.0152141165056","89.0152141165056","89.01521","0","1","1","1e+99","NaN","1.2602675008","1.2602675008"
"2000-10-12","60.6699288655258","60.6699288655258","60.66993","0","1","1","1e+99","NaN","0.992787008","0.992787008"
"2000-10-13","58.6148459766129","58.6148459766129","58.61485","0","1","1","1e+99","NaN","0.8532418176","0.8532418176"
"2000-10-14","46.7815687983452","46.7815687983452","46.78157","0","1","1","1e+99","NaN","0.7446752064","0.7446752064"
"2000-10-15","43.2567956560527","43.2567956560527","43.2568","0","1","1","1e+99","NaN","0.6928554624","0.6928554624"
"2000-10-16","40.5800487301939","40.5800487301939","40.58005","0","1","1","1e+99","NaN","0.6381474048","0.6381474048"
"2000-10-17","45.2796180529029","45.2796180529029","45.27962","0","1","1","1e+99","NaN","0.6459628416","0.6459628416"
"2000-10-18","36.4893557044101","36.4893557044101","36.48936","0","1","1","1e+99","NaN","0.6459628416","0.6459628416"
"2000-10-19","33.3435775310807","33.3435775310807","33.34358","0","1","1","1e+99","NaN","0.5990702208","0.5990702208"
"2000-10-20","28.871016772055","28.871016772055","28.87102","0","1","1","1e+99","NaN","0.5678084736","0.5678084736"
"2000-10-21","31.3400233528934","31.3400233528934","31.34002","0","1","1","1e+99","NaN","0.519896448","0.519896448"
"2000-10-22","20.4100433775821","20.4100433775821","20.41004","0","1","1","1e+99","NaN","0.455334144","0.455334144"
"2000-10-23","23.7568284417946","23.7568284417946","23.75683","0","1","1","1e+99","NaN","0.423052992","0.423052992"
