"yearmo","strata","strata.n","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
200210,6,3,2877.3129486316,2877.3129486316,8631.9,2,3,3,2738.09359183099,477.602615631363,290.004949776,290.004949776
200210,6,4,2614.99798881792,2614.99798881792,7845,2,3,3,488.572109518202,201.746908203973,290.0914576,290.0914576
200210,6,5,2145.97615351185,2145.97615351185,12875.9,5,6,6,1828.2325697199,294.926232753268,290.218104488,290.218104488
200210,6,6,1793.88242179982,1793.88089829669,10763.3,3,4,6,2256.5795630738,523.693318743055,290.387226576,290.373457532
200210,7,1,3149.4113728128,3149.4113728128,18896.5,5,6,6,1562.20063336865,272.625256613034,289.680864,289.680864
200210,7,2,3021.41471127285,3021.41471127285,21149.9,6,7,7,1408.69498970514,262.451599666529,289.864255732571,289.864255732571
200210,7,3,2877.3129486316,2877.3129486316,8631.9,2,3,3,2738.09359183099,477.602615631363,290.004949776,290.004949776
200210,7,4,2614.99798881792,2614.99798881792,7845,2,3,3,488.572109518202,201.746908203973,290.0914576,290.0914576
200210,7,5,2209.50301050841,2209.50301050841,8838,3,4,4,271.733848952239,121.152482914959,290.189398332,290.189398332
200210,7,6,1964.67399756288,1964.67399756288,5894,2,3,3,3425.01658477703,534.16310972712,290.2896752,290.2896752
200210,7,7,1773.05984066374,1773.05724959868,8865.3,2,3,5,3638.34210465591,917.578159802562,290.4010734912,290.391946042667
200210,8,1,3178.15308338688,3178.15308338688,9534.5,2,3,3,6470.83136283033,734.213884470754,289.6383888,289.6383888
200210,8,2,3120.66966223872,3120.66966223872,9362,2,3,3,487.287528957723,201.481511627706,289.7233392,289.7233392
200210,8,3,3021.41471127285,3021.41471127285,21149.9,6,7,7,1408.69498970514,262.451599666529,289.864255732571,289.864255732571
200210,8,4,2877.3129486316,2877.3129486316,8631.9,2,3,3,2738.09359183099,477.602615631363,290.004949776,290.004949776
200210,8,5,2614.99798881792,2614.99798881792,7845,2,3,3,488.572109518202,201.746908203973,290.0914576,290.0914576
200210,8,6,2209.50301050841,2209.50301050841,8838,3,4,4,271.733848952239,121.152482914959,290.189398332,290.189398332
200210,8,7,1964.67399756288,1964.67399756288,5894,2,3,3,3425.01658477703,534.16310972712,290.2896752,290.2896752
200210,8,8,1773.05984066374,1773.05724959868,8865.3,2,3,5,3638.34210465591,917.578159802562,290.4010734912,290.391946042667
200210,9,1,3178.15308338688,3178.15308338688,9534.5,2,3,3,6470.83136283033,734.213884470754,289.6383888,289.6383888
200210,9,2,3120.66966223872,3120.66966223872,9362,2,3,3,487.287528957723,201.481511627706,289.7233392,289.7233392
200210,9,3,3026.78585999533,3026.78585999533,12107.1,3,4,4,4346.48359731082,484.539817490677,289.821279932,289.821279932
200210,9,4,3014.25317964288,3014.25317964288,9042.8,2,3,3,1115.34548878259,304.822667786162,289.9215568,289.9215568
200210,9,5,2877.3129486316,2877.3129486316,8631.9,2,3,3,2738.09359183099,477.602615631363,290.004949776,290.004949776
200210,9,6,2614.99798881792,2614.99798881792,7845,2,3,3,488.572109518202,201.746908203973,290.0914576,290.0914576
200210,9,7,2209.50301050841,2209.50301050841,8838,3,4,4,271.733848952239,121.152482914959,290.189398332,290.189398332
200210,9,8,1964.67399756288,1964.67399756288,5894,2,3,3,3425.01658477703,534.16310972712,290.2896752,290.2896752
200210,9,9,1773.05984066374,1773.05724959868,8865.3,2,3,5,3638.34210465591,917.578159802562,290.4010734912,290.391946042667
200211,0,1,2407.52948276685,2407.52948276685,72225.9,29,30,30,20916816.5658397,1736.96422387561,290.8978634304,290.8978634304
200212,0,1,4289.4734996878,4289.4734996878,132973.7,30,31,31,179471307.353153,4995.17336886474,291.761696644645,291.761696644645
200301,0,1,4984.72918605069,4984.72918605069,154526.6,30,31,31,254688702.472701,5950.56074875982,292.642983969032,292.642983969032
200302,0,1,6278.99017878587,6278.99017878587,175811.7,27,28,28,114534894.801982,4225.99046921433,293.476483268,293.476483268
200303,0,1,7773.04025648515,7773.04025648515,240964.2,30,31,31,407520573.776883,7527.10236609087,294.3106608,294.3106608
200304,0,1,5070.65245497608,5070.65245497608,152119.6,29,30,30,462889038.211009,8171.11885436619,295.1737781016,295.1737781016
200305,1,1,7788.91603546804,7788.91077500726,241456.2,28,29,31,1069896299.84561,12662.1690803345,296.0379856,296.036686932965
200305,2,1,11431.5715256021,11431.5715256021,171473.6,14,15,15,2241905.74278621,12874.1931758435,295.8111397152,295.8111397152
200305,2,2,3885.63689257069,3885.63311456409,62170.1,13,14,16,106212.434049778,3124.38004260355,296.250653617,296.278344666286
200305,3,1,4297.07283238195,4297.07283238195,21485.4,4,5,5,1408251.28384424,8237.00212037996,295.6698672,295.6698672
200305,3,2,14998.8208722122,14998.8208722122,149988.2,9,10,10,683373.865531976,6233.48189448934,295.8817759728,295.8817759728
200305,3,3,3885.63689257069,3885.63311456409,62170.1,13,14,16,106212.434049778,3124.38004260355,296.250653617,296.278344666286
200305,4,1,4297.07283238195,4297.07283238195,21485.4,4,5,5,1408251.28384424,8237.00212037996,295.6698672,295.6698672
200305,4,2,14998.8208722122,14998.8208722122,149988.2,9,10,10,683373.865531976,6233.48189448934,295.8817759728,295.8817759728
200305,4,3,5446.10104973616,5446.09230828708,32676.6,3,4,6,340034.027055062,6428.54809429,296.110335024,296.1370944
200305,4,4,3261.76284075605,3261.76284075605,32617.6,9,10,10,17583.3691662223,999.890786441947,296.3348447728,296.3348447728
200305,5,1,4297.07283238195,4297.07283238195,21485.4,4,5,5,1408251.28384424,8237.00212037996,295.6698672,295.6698672
200305,5,2,14998.8208722122,14998.8208722122,149988.2,9,10,10,683373.865531976,6233.48189448934,295.8817759728,295.8817759728
200305,5,3,5446.10104973616,5446.09230828708,32676.6,3,4,6,340034.027055062,6428.54809429,296.110335024,296.1370944
200305,5,4,3653.81052322176,3653.81052322176,14615.2,3,4,4,19364.9129476711,1022.74702146396,296.2503616,296.2503616
200305,5,5,3000.39771911224,3000.39771911224,18002.4,5,6,6,10685.7982966529,713.01910830014,296.391166888,296.391166888
200305,6,1,4297.07283238195,4297.07283238195,21485.4,4,5,5,1408251.28384424,8237.00212037996,295.6698672,295.6698672
200305,6,2,14998.8208722122,14998.8208722122,149988.2,9,10,10,683373.865531976,6233.48189448934,295.8817759728,295.8817759728
200305,6,3,5446.10104973616,5446.09230828708,32676.6,3,4,6,340034.027055062,6428.54809429,296.110335024,296.1370944
200305,6,4,3653.81052322176,3653.81052322176,14615.2,3,4,4,19364.9129476711,1022.74702146396,296.2503616,296.2503616
200305,6,5,3209.09055927921,3209.09055927921,9627.3,2,3,3,291.411766798388,155.810275024727,296.347912976,296.347912976
200305,6,6,2791.70487894528,2791.70487894528,8375.1,2,3,3,9403.22812419449,885.076965732039,296.4344208,296.4344208
200305,7,1,4297.07283238195,4297.07283238195,21485.4,4,5,5,1408251.28384424,8237.00212037996,295.6698672,295.6698672
200305,7,2,15368.0708355723,15368.0708355723,107576.5,6,7,7,1074504.78851061,7248.44615040819,295.839768,295.839768
200305,7,3,14137.2376243721,14137.2376243721,42411.7,2,3,3,2192517.13867976,13514.9377789347,295.979794576,295.979794576
200305,7,4,5446.10104973616,5446.09230828708,32676.6,3,4,6,340034.027055062,6428.54809429,296.110335024,296.1370944
200305,7,5,3653.81052322176,3653.81052322176,14615.2,3,4,4,19364.9129476711,1022.74702146396,296.2503616,296.2503616
200305,7,6,3209.09055927921,3209.09055927921,9627.3,2,3,3,291.411766798388,155.810275024727,296.347912976,296.347912976
200305,7,7,2791.70487894528,2791.70487894528,8375.1,2,3,3,9403.22812419449,885.076965732039,296.4344208,296.4344208
200305,8,1,4297.07283238195,4297.07283238195,21485.4,4,5,5,1408251.28384424,8237.00212037996,295.6698672,295.6698672
200305,8,2,14550.132708311,14550.132708311,58200.5,3,4,4,2224158.17398526,10960.8260023048,295.7972928,295.7972928
200305,8,3,16458.6550052539,16458.6550052539,49376,2,3,3,2037569.8560924,13028.6316482881,295.8964016,295.8964016
